date, pm25, pm10, o3, no2, so2, co
2018/9/24, 51, 15, , 10, 2, 
2018/9/25, 33, 19, , 19, 2, 
2018/9/26, 36, 21, , 9, 2, 
2018/9/27, 39, 27, , 26, 2, 
2018/9/28, 46, 27, , 26, 3, 
2018/9/29, 54, 27, , 22, 3, 
2018/9/30, 55, 27, , 18, 3, 
2018/10/1, 58, 18, , 8, 2, 
2018/4/2, 26, 9, , 20, , 
2018/4/3, 36, 7, , 16, , 
2018/4/4, 25, 5, , 14, , 
2018/4/5, 20, 8, , 23, , 
2018/4/6, 28, 11, , 28, , 
2018/4/7, 41, 8, , 18, , 
2018/4/8, 31, 6, , 13, , 
2018/4/9, 23, 4, , 17, , 
2018/4/10, 17, 4, , 21, , 
2018/4/11, 17, 5, , 23, , 
2018/4/12, 19, 7, , 20, , 
2018/4/13, 27, 6, , 22, , 
2018/4/14, 25, 8, , 19, , 
2018/4/15, 30, 8, , 12, , 
2018/4/16, 31, 6, , 16, , 
2018/4/17, 22, 10, , 26, , 
2018/4/18, 35, 12, , 25, , 
2018/4/19, 44, 15, , 16, , 
2018/4/20, 50, 17, , 10, , 
2018/4/21, 56, 18, , 10, , 
2018/4/22, 60, 21, , 16, , 
2018/4/23, 56, 17, , 17, , 
2018/4/24, 50, 17, , 15, , 
2018/4/25, 50, 20, , 23, , 
2018/4/26, 55, 23, , 23, , 
2018/4/27, 59, 20, , 19, , 
2018/4/28, 55, 12, , 8, , 
2018/4/29, 34, 7, , 7, , 
2018/4/30, 22, 6, , 15, , 
2018/5/1, 23, 6, , 11, , 
2018/5/2, 21, 6, , 14, , 
2018/5/3, 25, 7, , 18, , 
2018/5/4, 28, 7, , 10, , 
2018/5/5, 26, 10, , 10, , 
2018/5/6, 37, 9, , 7, , 
2018/5/7, 37, 10, , 20, , 
2018/5/8, 38, 10, , 28, , 
2018/5/9, 39, 11, , 21, , 
2018/5/10, 43, 10, , 13, , 
2018/5/11, 35, 12, , 20, , 
2018/5/12, 44, 10, , 10, , 
2018/5/13, 36, 6, , 8, , 
2018/5/14, 25, 6, , 14, 1, 
2018/5/15, 20, 6, 43, 6, 1, 
2018/5/16, 24, 9, 44, 10, , 
2018/5/17, 35, 9, 47, 16, 1, 
2018/5/18, 33, 8, 38, 16, 1, 
2018/5/19, 32, 9, 43, 11, 1, 
2018/5/20, 33, 8, 47, 6, 1, 
2018/5/21, 31, 11, 41, 18, 1, 
2018/5/22, 36, 12, 33, 25, 1, 
2018/5/23, 44, 8, 43, 24, 1, 
2018/5/24, 41, 14, , 14, 1, 
2018/5/25, 36, 17, , 26, 1, 
2018/5/26, 52, 15, , 19, 1, 
2018/5/27, 46, 14, , 16, 1, 
2018/5/28, 39, 12, , 21, 1, 
2018/5/29, 38, 16, , 23, 2, 
2018/5/30, 45, 20, , 22, , 
2018/5/31, 52, 20, 35, 20, 1, 
2018/6/1, 51, 23, 30, 24, 2, 
2018/6/2, 54, 15, 41, 9, 1, 
2018/6/3, 39, 16, 36, 11, 1, 
2018/6/4, 47, 14, 29, 12, 1, 
2018/6/5, 35, 13, 26, 16, 1, 
2018/6/6, 28, 9, 27, 16, 1, 
2018/6/7, 21, 14, 26, 20, 2, 
2018/6/8, 35, 15, , 19, 1, 
2018/6/9, 41, 14, , 14, 1, 
2018/6/10, 38, 13, , 12, 1, 
2018/6/11, 37, 11, , 14, 1, 
2018/6/12, 25, 13, , 18, 1, 
2018/6/13, 29, 12, , 12, 1, 
2018/6/14, 27, 14, , 13, 1, 
2018/6/15, 33, 17, , 20, 2, 
2018/6/16, 39, 14, , 7, , 
2018/6/17, 35, 11, , 6, , 
2018/6/18, 26, 9, , 8, 1, 
2018/6/19, 18, 15, , 13, 3, 
2018/6/20, 29, 20, , 11, 3, 
2018/6/21, 40, 19, , 12, 2, 
2018/6/22, 39, 21, , 17, 2, 
2018/6/23, 47, 23, , 11, 1, 
2018/6/24, 50, 34, , 12, 1, 
2018/6/25, 59, 47, , 21, 2, 
2018/6/26, 67, 49, , 20, 2, 
2018/6/27, 70, 43, , 24, 2, 
2018/6/28, 68, 28, , 18, 2, 
2018/6/29, 56, 26, , 11, 2, 
2018/6/30, 54, 23, , 8, 2, 
2018/7/1, 51, 16, , 8, 2, 
2018/1/2, 16, 5, , 16, , 
2018/1/3, 19, 8, , 17, , 
2018/1/4, 30, 8, , 16, , 
2018/1/5, 29, 4, , 16, , 
2018/1/6, 17, 2, , 14, , 
2018/1/7, 11, 2, , 13, , 
2018/1/8, 10, 7, , 22, , 
2018/1/9, 23, 14, , 30, , 
2018/1/10, 52, 7, , 24, , 
2018/1/11, 30, 5, , 18, , 
2018/1/12, 19, 12, , 30, , 
2018/1/13, 42, 14, , 31, , 
2018/1/14, 54, 6, , 13, , 
2018/1/15, 24, 11, , 24, , 
2018/1/16, 37, 14, , 25, , 
2018/1/17, 43, 11, , 24, , 
2018/1/18, 37, 12, , 36, , 
2018/1/19, 40, 11, , 34, , 
2018/1/20, 41, 10, , 26, , 
2018/1/21, 39, 9, , 22, , 
2018/1/22, 34, 9, , 25, , 
2018/1/23, 34, 10, , 29, , 
2018/1/24, 37, 16, , 30, , 
2018/1/25, 54, 24, , 30, , 
2018/1/26, 63, 4, , 20, , 
2018/1/27, 13, 4, , 11, , 
2018/1/28, 13, 4, , 7, , 
2018/1/29, 13, 10, , 21, , 
2018/1/30, 28, 11, , 28, , 
2018/1/31, 36, 13, , 37, , 
2018/2/1, 40, 16, , 36, , 
2018/2/2, 47, 5, , 18, , 
2018/2/3, 14, 6, , 18, , 
2018/2/4, 20, 4, , 14, , 
2018/2/5, 15, 4, , 19, , 
2018/2/6, 18, 18, , 17, , 
2018/2/7, 41, 7, , 22, , 
2018/2/8, 20, 7, , 23, , 
2018/2/9, 21, 18, , 40, , 
2018/2/10, 50, 5, , 19, , 
2018/2/11, 17, 10, , 25, , 
2018/2/12, 35, 6, , 21, , 
2018/2/13, 14, 8, , 25, , 
2018/2/14, 24, 8, , 18, , 
2018/2/15, 26, 14, , 28, , 
2018/2/16, 43, 15, , 24, , 
2018/2/17, 44, 13, , 18, , 
2018/2/18, 44, 5, , 10, , 
2018/2/19, 15, 5, , 18, , 
2018/2/20, 16, 5, , 19, , 
2018/2/21, 12, 6, , 17, , 
2018/2/22, 15, 11, , 23, , 
2018/2/23, 33, 11, , 25, , 
2018/2/24, 35, 15, , 30, , 
2018/2/25, 48, 18, , 28, , 
2018/2/26, 57, 20, , 42, , 
2018/2/27, 60, 15, , 29, , 
2018/2/28, 49, 10, , 31, , 
2018/3/1, 38, 6, , 19, , 
2018/3/2, 23, 5, , 25, , 
2018/3/3, 19, 6, , 16, , 
2018/3/4, 19, 6, , 17, , 
2018/3/5, 20, 6, , 22, , 
2018/3/6, 21, 6, , 22, , 
2018/3/7, 20, 6, , 20, , 
2018/3/8, 19, 9, , 26, , 
2018/3/9, 31, 9, , 22, , 
2018/3/10, 32, 5, , 22, , 
2018/3/11, 19, 5, , 11, , 
2018/3/12, 17, 5, , 14, , 
2018/3/13, 15, 9, , 24, , 
2018/3/14, 27, 9, , 22, , 
2018/3/15, 30, 6, , 17, , 
2018/3/16, 22, 6, , 19, , 
2018/3/17, 19, 6, , 17, , 
2018/3/18, 22, 5, , 15, , 
2018/3/19, 19, 7, , 18, , 
2018/3/20, 23, 7, , 15, , 
2018/3/21, 21, 7, , 16, , 
2018/3/22, 25, 10, , 27, , 
2018/3/23, 32, 14, , 27, , 
2018/3/24, 46, 6, , 6, , 
2018/3/25, 19, 3, , 10, , 
2018/3/26, 13, 6, , 20, , 
2018/3/27, 23, 9, , 19, , 
2018/3/28, 32, 12, , 20, , 
2018/3/29, 42, 8, , 7, , 
2018/3/30, 30, 4, , 6, , 
2018/3/31, 16, 3, , 8, , 
2018/4/1, 10, 6, , 15, , 
2017/10/2, 29, 6, , 16, , 
2017/10/3, 19, 11, , 23, , 
2017/10/4, 30, 10, , 17, , 
2017/10/5, 30, 14, , 32, , 
2017/10/6, 44, 9, , 15, , 
2017/10/7, 26, 6, , 13, , 
2017/10/8, 18, 12, , 27, , 
2017/10/9, 35, 8, , 24, , 
2017/10/10, 22, 11, , 29, , 
2017/10/11, 26, 20, , 41, , 
2017/10/12, 50, 23, , 27, , 
2017/10/13, 60, 20, , 25, , 
2017/10/14, 48, 20, , 27, , 
2017/10/15, 46, 18, , 16, , 
2017/10/16, 46, 15, , 17, , 
2017/10/17, 38, 15, , 24, , 
2017/10/18, 42, 9, , 22, , 
2017/10/19, 27, 9, , 26, , 
2017/10/20, 27, 12, , 23, , 
2017/10/21, 37, 11, , 19, , 
2017/10/22, 40, 6, , 12, , 
2017/10/23, 17, 7, , 21, , 
2017/10/24, 20, 10, , 27, , 
2017/10/25, 27, 14, , 34, , 
2017/10/26, 38, 16, , 36, , 
2017/10/27, 42, 19, , 21, , 
2017/10/28, 38, 8, , 11, , 
2017/10/29, 24, 7, , 12, , 
2017/10/30, 23, 6, , 13, , 
2017/10/31, 15, 10, , 21, , 
2017/11/1, 32, 13, , 18, , 
2017/11/2, 43, 14, , 24, , 
2017/11/3, 45, 15, , 27, , 
2017/11/4, 48, 8, , 18, , 
2017/11/5, 27, 5, , 14, , 
2017/11/6, 17, 4, , 15, , 
2017/11/7, 13, 13, , 29, , 
2017/11/8, 35, 8, , 25, , 
2017/11/9, 24, 3, , 11, , 
2017/11/10, 10, 8, , 21, , 
2017/11/11, 21, 13, , 30, , 
2017/11/12, 40, 10, , 25, , 
2017/11/13, 31, 8, , 19, , 
2017/11/14, 23, 13, , 32, , 
2017/11/15, 38, 17, , 36, , 
2017/11/16, 44, 22, , 42, , 
2017/11/17, 58, 17, , 38, , 
2017/11/18, 47, 11, , 24, , 
2017/11/19, 32, 12, , 27, , 
2017/11/20, 37, 20, , 36, , 
2017/11/21, 56, 22, , 41, , 
2017/11/22, 55, 40, , 55, , 
2017/11/23, 93, 26, , 43, , 
2017/11/24, 65, 19, , 36, , 
2017/11/25, 51, 14, , 20, , 
2017/11/26, 40, 3, , 11, , 
2017/11/27, 11, 13, , 30, , 
2017/11/28, 34, 24, , 37, , 
2017/11/29, 62, 11, , 21, , 
2017/11/30, 34, 5, , 18, , 
2017/12/1, 17, 6, , 20, , 
2017/12/2, 18, 5, , 20, , 
2017/12/3, 15, 5, , 17, , 
2017/12/4, 16, 9, , 26, , 
2017/12/5, 31, 13, , 33, , 
2017/12/6, 36, 20, , 33, , 
2017/12/7, 60, 22, , 32, , 
2017/12/8, 65, 33, , 34, , 
2017/12/9, 90, 22, , 22, , 
2017/12/10, 67, 6, , 8, , 
2017/12/11, 18, 5, , 17, , 
2017/12/12, 18, 8, , 27, , 
2017/12/13, 22, 14, , 33, , 
2017/12/14, 43, 8, , 20, , 
2017/12/15, 29, 5, , 22, , 
2017/12/16, 16, 6, , 21, , 
2017/12/17, 18, 3, , 16, , 
2017/12/18, 12, 17, , 38, , 
2017/12/19, 48, 9, , 27, , 
2017/12/20, 27, 22, , 45, , 
2017/12/21, 59, 16, , 37, , 
2017/12/22, 42, 29, , 47, , 
2017/12/23, 76, 8, , 21, , 
2017/12/24, 27, 11, , 21, , 
2017/12/25, 41, 11, , 19, , 
2017/12/26, 44, 9, , 21, , 
2017/12/27, 31, 4, , 14, , 
2017/12/28, 13, 5, , 15, , 
2017/12/29, 16, 6, , 19, , 
2017/12/30, 21, 8, , 15, , 
2017/12/31, 31, , , , , 
2017/7/2, 8, 4, , 5, , 
2017/7/3, 14, 5, , 12, , 
2017/7/4, 15, 8, , 11, , 
2017/7/5, 16, 15, , 14, , 
2017/7/6, 32, 14, , 15, , 
2017/7/7, 36, 9, , 13, , 
2017/7/8, 24, 8, , 13, , 
2017/7/9, 25, 14, , 16, , 
2017/7/10, 44, 13, , 21, , 
2017/7/11, 43, 11, , 23, , 
2017/7/12, 35, 13, , 30, , 
2017/7/13, 43, 20, , 28, , 
2017/7/14, 53, 20, , 24, , 
2017/7/15, 45, 12, , 8, , 
2017/7/16, 31, 13, , 10, , 
2017/7/17, 37, 14, , 20, , 
2017/7/18, 39, 22, , 19, , 
2017/7/19, 43, 14, , 17, , 
2017/7/20, 31, 11, , 17, , 
2017/7/21, 28, 12, , 20, , 
2017/7/22, 37, 10, , 14, , 
2017/7/23, 31, 11, , 10, , 
2017/7/24, 30, 9, , 11, , 
2017/7/25, 22, 4, , 8, , 
2017/7/26, 12, 8, , 14, , 
2017/7/27, 21, 12, , 20, , 
2017/7/28, 28, 18, , 27, , 
2017/7/29, 51, 13, , 25, , 
2017/7/30, 35, 22, , 16, , 
2017/7/31, 38, 27, , 19, , 
2017/8/1, 45, 14, , 16, , 
2017/8/2, 32, 13, , 17, , 
2017/8/3, 30, 16, , 20, , 
2017/8/4, 37, 12, , 16, , 
2017/8/5, 33, 14, , 11, , 
2017/8/6, 42, 12, , 7, , 
2017/8/7, 28, 13, , 14, , 
2017/8/8, 25, 7, , 9, , 
2017/8/9, 16, 7, , 8, , 
2017/8/10, 18, 5, , 5, , 
2017/8/11, 12, 6, , 7, , 
2017/8/12, 13, 6, , 7, , 
2017/8/13, 17, 8, , 9, , 
2017/8/14, 24, 13, , 8, , 
2017/8/15, 28, 19, , 7, , 
2017/8/16, 36, 22, , 15, , 
2017/8/17, 49, 17, , 12, , 
2017/8/18, 42, 19, , 20, , 
2017/8/19, 46, 10, , 6, , 
2017/8/20, 27, 10, , 5, , 
2017/8/21, 26, 11, , 10, , 
2017/8/22, 27, 16, , 13, , 
2017/8/23, 34, 22, , 21, , 
2017/8/24, 50, 17, , 18, , 
2017/8/25, 42, 20, , 20, , 
2017/8/26, 49, 20, , 18, , 
2017/8/27, 42, 14, , 7, , 
2017/8/28, 27, 10, , 14, , 
2017/8/29, 26, 10, , 12, , 
2017/8/30, 29, 11, , 15, , 
2017/8/31, 34, 7, , 12, , 
2017/9/1, 22, 7, , 7, , 
2017/9/2, 22, 7, , 8, , 
2017/9/3, 23, 11, , 14, , 
2017/9/4, 36, 8, , 8, , 
2017/9/5, 27, 11, , 10, , 
2017/9/6, 33, 11, , 31, , 
2017/9/7, 33, , , , , 
2017/9/12, 21, 9, , 6, , 
2017/9/13, 29, 10, , 10, , 
2017/9/14, 28, 11, , 11, , 
2017/9/15, 28, 5, , 3, , 
2017/9/16, 12, 3, , 4, , 
2017/9/17, 11, 7, , 6, , 
2017/9/18, 22, 8, , 8, , 
2017/9/19, 25, 10, , 9, , 
2017/9/20, 30, 10, , 9, , 
2017/9/21, 29, 16, , 13, , 
2017/9/22, 45, 12, , 6, , 
2017/9/23, 32, 10, , 6, , 
2017/9/24, 31, 18, , 10, , 
2017/9/25, 49, 12, , 16, , 
2017/9/26, 33, 5, , 14, , 
2017/9/27, 15, 13, , 29, , 
2017/9/28, 37, 16, , 33, , 
2017/9/29, 42, 19, , 32, , 
2017/9/30, 49, 18, , 26, , 
2017/10/1, 46, 9, , 7, , 
2017/4/2, 16, 5, , 8, , 
2017/4/3, 17, 5, , 9, , 
2017/4/4, 16, 7, , 16, , 
2017/4/5, 21, 4, , 8, , 
2017/4/6, 13, 8, , 11, , 
2017/4/7, 30, 9, , 14, , 
2017/4/8, 31, 13, , 14, , 
2017/4/9, 46, 9, , 10, , 
2017/4/10, 28, 10, , 15, , 
2017/4/11, 35, 11, , 22, , 
2017/4/12, 36, 14, , 22, , 
2017/4/13, 43, 16, , 19, , 
2017/4/14, 51, 23, , 15, , 
2017/4/15, 53, 9, , 13, , 
2017/4/16, 28, 9, , 8, , 
2017/4/17, 29, 13, , 24, , 
2017/4/18, 40, 10, , 12, , 
2017/4/19, 25, 13, , 8, , 
2017/4/20, 37, 7, , 7, , 
2017/4/21, 19, 10, , 10, , 
2017/4/22, 30, 5, , 8, , 
2017/4/23, 15, 9, , 18, , 
2017/4/24, 24, 17, , 24, , 
2017/4/25, 41, 26, , 20, , 
2017/4/26, 51, 13, , 15, , 
2017/4/27, 35, 4, , 7, , 
2017/4/28, 13, 7, , 8, , 
2017/4/29, 20, 6, , 9, , 
2017/4/30, 20, 9, , 14, , 
2017/5/1, 32, 5, , 8, , 
2017/5/2, 16, 8, , 13, , 
2017/5/3, 28, 8, , 17, , 
2017/5/4, 27, 13, , 26, , 
2017/5/5, 41, 12, , 18, , 
2017/5/6, 32, 5, , 11, , 
2017/5/7, 17, 5, , 10, , 
2017/5/8, 19, 13, , 19, , 
2017/5/9, 34, 15, , 21, , 
2017/5/10, 38, 9, , 12, , 
2017/5/11, 28, 6, , 15, , 
2017/5/12, 20, 6, , 17, , 
2017/5/13, 21, 8, , 10, , 
2017/5/14, 27, 8, , 12, , 
2017/5/15, 27, 9, , 14, , 
2017/5/16, 31, 10, , 16, , 
2017/5/17, 30, 11, , 16, , 
2017/5/18, 35, 8, , 14, , 
2017/5/19, 27, 6, , 16, , 
2017/5/20, 16, 8, , 13, , 
2017/5/21, 25, 10, , 14, , 
2017/5/22, 32, 16, , 23, , 
2017/5/23, 43, 14, , 12, , 
2017/5/24, 41, 14, , 14, , 
2017/5/25, 41, 14, , 19, , 
2017/5/26, 42, 21, , 21, , 
2017/5/27, 47, 17, , 11, , 
2017/5/28, 44, 11, , 8, , 
2017/5/29, 34, 15, , 15, , 
2017/5/30, 49, 9, , 13, , 
2017/5/31, 33, 12, , 17, , 
2017/6/1, 42, 12, , 16, , 
2017/6/2, 41, 19, , 21, , 
2017/6/3, 51, 13, , 10, , 
2017/6/4, 41, 10, , 6, , 
2017/6/5, 36, 6, , 14, , 
2017/6/6, 19, 9, , 15, , 
2017/6/7, 30, 8, , 15, , 
2017/6/8, 26, 14, , 19, , 
2017/6/9, 38, 16, , 20, , 
2017/6/10, 44, 14, , 13, , 
2017/6/11, 38, 16, , 14, , 
2017/6/12, 45, 14, , 15, , 
2017/6/13, 39, 15, , 14, , 
2017/6/14, 42, 20, , 23, , 
2017/6/15, 47, 27, , 29, , 
2017/6/16, 55, 17, , 19, , 
2017/6/17, 39, 18, , 18, , 
2017/6/18, 49, 10, , 8, , 
2017/6/19, 28, 15, , 14, , 
2017/6/20, 37, 15, , 18, , 
2017/6/21, 41, 18, , 21, , 
2017/6/22, 48, 21, , 28, , 
2017/6/23, 54, 19, , 25, , 
2017/6/24, 46, 14, , 15, , 
2017/6/25, 36, 13, , 13, , 
2017/6/26, 30, 10, , 16, , 
2017/6/27, 26, 9, , 19, , 
2017/6/28, 25, 8, , 11, , 
2017/6/29, 15, 5, , 11, , 
2017/6/30, 13, 5, , 13, , 
2017/7/1, 14, 2, , 6, , 
2017/1/3, 62, 29, , 31, , 
2017/1/4, 76, 42, , 41, , 
2017/1/5, 101, 31, , 35, , 
2017/1/6, 74, 15, , 25, , 
2017/1/7, 45, 19, , 29, , 
2017/1/8, 50, 18, , 30, , 
2017/1/9, 52, 18, , 36, , 
2017/1/10, 48, 25, , 36, , 
2017/1/11, 66, 8, , 24, , 
2017/1/12, 18, 20, , 28, , 
2017/1/13, 55, 9, , 20, , 
2017/1/14, 25, 7, , 20, , 
2017/1/15, 21, 7, , 20, , 
2017/1/16, 19, 14, , 30, , 
2017/1/17, 37, 6, , 17, , 
2017/1/18, 15, 8, , 13, , 
2017/1/19, 18, 9, , 12, , 
2017/1/20, 27, 9, , 11, , 
2017/1/21, 29, 7, , 13, , 
2017/1/22, 24, 14, , 22, , 
2017/1/23, 44, 11, , 24, , 
2017/1/24, 32, 25, , 42, , 
2017/1/25, 62, 21, , 34, , 
2017/1/26, 58, 25, , 31, , 
2017/1/27, 70, 15, , 26, , 
2017/1/28, 53, 7, , 15, , 
2017/1/29, 22, 14, , 20, , 
2017/1/30, 48, 12, , 22, , 
2017/1/31, 41, 12, , 19, , 
2017/2/1, 41, 22, , 27, , 
2017/2/2, 64, 10, , 22, , 
2017/2/3, 30, 10, , 17, , 
2017/2/4, 22, 5, , 9, , 
2017/2/5, 14, 5, , 8, , 
2017/2/6, 14, 7, , 15, , 
2017/2/7, 21, 12, , 19, , 
2017/2/8, 35, 6, , 18, , 
2017/2/9, 16, 17, , 33, , 
2017/2/10, 49, 16, , 25, , 
2017/2/11, 54, 9, , 15, , 
2017/2/12, 32, 20, , 14, , 
2017/2/13, 34, 13, , 16, , 
2017/2/14, 24, 12, , 21, , 
2017/2/15, 38, 11, , 18, , 
2017/2/16, 36, 13, , 21, , 
2017/2/17, 35, 17, , 26, , 
2017/2/18, 49, 23, , 28, , 
2017/2/19, 65, 17, , 14, , 
2017/2/20, 54, 12, , 18, , 
2017/2/21, 44, 10, , 20, , 
2017/2/22, 38, 25, , 24, , 
2017/2/23, 44, 70, , 27, , 
2017/2/24, 101, 40, , 22, , 
2017/2/25, 60, 13, , 23, , 
2017/2/26, 38, 22, , 18, , 
2017/2/27, 61, 14, , 16, , 
2017/2/28, 44, 7, , 15, , 
2017/3/1, 22, 13, , 23, , 
2017/3/2, 41, 18, , 28, , 
2017/3/3, 54, 15, , 24, , 
2017/3/4, 49, 6, , 12, , 
2017/3/5, 21, 7, , 13, , 
2017/3/6, 26, 7, , 17, , 
2017/3/7, 24, 8, , 18, , 
2017/3/8, 25, 18, , 34, , 
2017/3/9, 51, 19, , 33, , 
2017/3/10, 53, 18, , 29, , 
2017/3/11, 48, 17, , 23, , 
2017/3/12, 50, 6, , 9, , 
2017/3/13, 17, 5, , 8, , 
2017/3/14, 12, 9, , 9, , 
2017/3/15, 29, 11, , 11, , 
2017/3/16, 33, 14, , 14, , 
2017/3/17, 44, 9, , 17, , 
2017/3/18, 30, 12, , 21, , 
2017/3/19, 41, 15, , 20, , 
2017/3/20, 48, 10, , 13, , 
2017/3/21, 36, 13, , 16, , 
2017/3/22, 46, 6, , 15, , 
2017/3/23, 20, 6, , 19, , 
2017/3/24, 23, 9, , 18, , 
2017/3/25, 34, 11, , 20, , 
2017/3/26, 40, 6, , 10, , 
2017/3/27, 21, 8, , 18, , 
2017/3/28, 27, 12, , 18, , 
2017/3/29, 40, 13, , 22, , 
2017/3/30, 42, 15, , 23, , 
2017/3/31, 49, 14, , 19, , 
2017/4/1, 43, 5, , 9, , 
2016/10/2, 44, 15, , 23, , 
2016/10/3, 36, 18, , 24, , 
2016/10/4, 42, 27, , 29, , 
2016/10/5, 49, 46, , 28, , 
2016/10/6, 49, 29, , 33, , 
2016/10/7, 40, 20, , 29, , 
2016/10/8, 42, 15, , 25, , 
2016/10/9, 31, 16, , 15, , 
2016/10/10, 35, 13, , 19, , 
2016/10/11, 30, 20, , 26, , 
2016/10/12, 43, 14, , 12, , 
2016/10/13, 41, 13, , 19, , 
2016/10/14, 37, 15, , 19, , 
2016/10/15, 40, 16, , 21, , 
2016/10/16, 47, 15, , 19, , 
2016/10/17, 42, 16, , 23, , 
2016/10/18, 46, 12, , 18, , 
2016/10/19, 36, 19, , 26, , 
2016/10/20, 55, 19, , 23, , 
2016/10/21, 54, 20, , 22, , 
2016/10/22, 54, 19, , 22, , 
2016/10/23, 55, 7, , 12, , 
2016/10/24, 20, 6, , 17, , 
2016/10/25, 17, 16, , 19, , 
2016/10/26, 31, 41, , 23, , 
2016/10/27, 51, 37, , 21, , 
2016/10/28, 49, 32, , 22, , 
2016/10/29, 52, 22, , 24, , 
2016/10/30, 51, 14, , 30, , 
2016/10/31, 36, 17, , 34, , 
2016/11/1, 41, 23, , 28, , 
2016/11/2, 61, 27, , 28, , 
2016/11/3, 64, 31, , 30, , 
2016/11/4, 60, 24, , 29, , 
2016/11/5, 56, 8, , 15, , 
2016/11/6, 27, 6, , 14, , 
2016/11/7, 20, 9, , 22, , 
2016/11/8, 28, 9, , 22, , 
2016/11/9, 26, 9, , 16, , 
2016/11/10, 22, 20, , 32, , 
2016/11/11, 48, 23, , 34, , 
2016/11/12, 60, 25, , 28, , 
2016/11/13, 68, 18, , 20, , 
2016/11/14, 50, 6, , 16, , 
2016/11/15, 16, 8, , 18, , 
2016/11/16, 19, 15, , 30, , 
2016/11/17, 38, 26, , 37, , 
2016/11/18, 66, 34, , 37, , 
2016/11/19, 83, 27, , 24, , 
2016/11/20, 73, 11, , 18, , 
2016/11/21, 36, 9, , 20, , 
2016/11/22, 23, 10, , 22, , 
2016/11/23, 26, 11, , 25, , 
2016/11/24, 30, 13, , 25, , 
2016/11/25, 39, 10, , 20, , 
2016/11/26, 33, 8, , 16, , 
2016/11/27, 30, 7, , 12, , 
2016/11/28, 20, 10, , 11, , 
2016/11/29, 20, 9, , 20, , 
2016/11/30, 24, 8, , 15, , 
2016/12/1, 22, 9, , 18, , 
2016/12/2, 21, 18, , 27, , 
2016/12/3, 47, 16, , 20, , 
2016/12/4, 46, 8, , 13, , 
2016/12/5, 28, 8, , 13, , 
2016/12/6, 24, , , , , 
2016/12/8, 69, 19, , 23, , 
2016/12/9, 55, 14, , 25, , 
2016/12/10, 44, 13, , 24, , 
2016/12/11, 41, 18, , 23, , 
2016/12/12, 56, 32, , 36, , 
2016/12/13, 84, 29, , 28, , 
2016/12/14, 72, 26, , 27, , 
2016/12/15, 71, 18, , 23, , 
2016/12/16, 56, 11, , 21, , 
2016/12/17, 38, 7, , 10, , 
2016/12/18, 21, 7, , 10, , 
2016/12/19, 22, 10, , 19, , 
2016/12/20, 28, 21, , 36, , 
2016/12/21, 58, 11, , 29, , 
2016/12/22, 32, 28, , 38, , 
2016/12/23, 70, 23, , 31, , 
2016/12/24, 63, 8, , 19, , 
2016/12/25, 27, 12, , 19, , 
2016/12/26, 35, 26, , 40, , 
2016/12/27, 66, 12, , 29, , 
2016/12/28, 34, 16, , 32, , 
2016/12/29, 42, 23, , 35, , 
2016/12/30, 59, 24, , 37, , 
2016/12/31, 58, 20, , 26, , 
2017/1/1, 61, 23, , 23, , 
2017/1/2, 70, 20, , 23, , 
2016/7/2, 45, 16, , 20, , 
2016/7/3, 46, 18, , 6, , 
2016/7/4, 36, 29, , 15, , 
2016/7/5, 47, 20, , 17, , 
2016/7/6, 44, 21, , 19, , 
2016/7/7, 46, 17, , 17, , 
2016/7/8, 38, 22, , 29, , 
2016/7/9, 49, 19, , 16, , 
2016/7/10, 48, 28, , 20, , 
2016/7/11, 55, 17, , 26, , 
2016/7/12, 44, 15, , 21, , 
2016/7/13, 37, 12, , 8, , 
2016/7/14, 25, 9, , 9, , 
2016/7/15, 15, 9, , 10, , 
2016/7/16, 14, 15, , 13, , 
2016/7/17, 31, 18, , 14, , 
2016/7/18, 37, 17, , 13, , 
2016/7/19, 31, 28, , 18, , 
2016/7/20, 42, 65, , 26, , 
2016/7/21, 79, 28, , 28, , 
2016/7/22, 56, 19, , 16, , 
2016/7/23, 39, 8, , 4, , 
2016/7/24, 17, 8, , 4, , 
2016/7/25, 21, 10, , 9, , 
2016/7/26, 21, 15, , 17, , 
2016/7/27, 33, 23, , 19, , 
2016/7/28, 51, 21, , 15, , 
2016/7/29, 42, 27, , 24, , 
2016/7/30, 47, 32, , 18, , 
2016/7/31, 54, 17, , 12, , 
2016/8/1, 41, 14, , 13, , 
2016/8/2, 32, 19, , 19, , 
2016/8/3, 40, 22, , 26, , 
2016/8/4, 42, 23, , 26, , 
2016/8/5, 48, 10, , 7, , 
2016/8/6, 21, 8, , 6, , 
2016/8/7, 16, 9, , 6, , 
2016/8/8, 21, 14, , 14, , 
2016/8/9, 27, 17, , 18, , 
2016/8/10, 32, 8, , 5, , 
2016/8/11, 16, 8, , 6, , 
2016/8/12, 17, 15, , 10, , 
2016/8/13, 30, 15, , 10, , 
2016/8/14, 33, 14, , 6, , 
2016/8/15, 33, 21, , 9, , 
2016/8/16, 33, 37, , 20, , 
2016/8/17, 56, 26, , 19, , 
2016/8/18, 50, 18, , 17, , 
2016/8/19, 41, 14, , 17, , 
2016/8/20, 39, 8, , 10, , 
2016/8/21, 24, 11, , 6, , 
2016/8/22, 31, 15, , 13, , 
